# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
2565,1684559619,8208000,0.267543375,1.311397672,-0.268934131,1.982467055,-0.270011157,1.40284121
2566,1684559620,8211200,0.267543375,1.311397672,-0.268545091,1.646410227,-0.270011157,1.40284121
2567,1684559625,8214400,0.267543375,1.311397672,-0.268545091,1.646410227,-0.268017858,1.450954914
2568,1684559627,8217600,0.264998347,1.428094745,-0.268545091,1.646410227,-0.268017858,1.450954914
2569,1684559629,8220800,0.264998347,1.428094745,-0.267774165,1.540263295,-0.268017858,1.450954914
2570,1684559634,8224000,0.264998347,1.428094745,-0.267774165,1.540263295,-0.269027174,1.50728631
2571,1684559635,8227200,0.264760882,1.290921569,-0.267774165,1.540263295,-0.269027174,1.50728631
2572,1684559638,8230400,0.264760882,1.290921569,-0.267140716,1.721222401,-0.269027174,1.50728631
2573,1684559642,8233600,0.264760882,1.290921569,-0.267140716,1.721222401,-0.267027915,1.301111221
2574,1684559644,8236800,0.262651026,1.219059825,-0.267140716,1.721222401,-0.267027915,1.301111221
2575,1684559647,8240000,0.262651026,1.219059825,-0.266768306,1.529722571,-0.267027915,1.301111221
2576,1684559651,8243200,0.262651026,1.219059825,-0.266768306,1.529722571,-0.267123908,1.446174741
2577,1684559652,8246400,0.263061821,1.418363214,-0.266768306,1.529722571,-0.267123908,1.446174741
2578,1684559656,8249600,0.263061821,1.418363214,-0.268768013,1.614789724,-0.267123908,1.446174741
2579,1684559660,8252800,0.263061821,1.418363214,-0.268768013,1.614789724,-0.267801881,1.236700177
2580,1684559660,8256000,0.26411593,1.024114013,-0.268768013,1.614789724,-0.267801881,1.236700177
2581,1684559665,8259200,0.26411593,1.024114013,-0.270555139,1.339213848,-0.267801881,1.236700177
2582,1684559668,8262400,0.26411593,1.024114013,-0.270555139,1.339213848,-0.267126411,1.576993108
2583,1684559668,8265600,0.265273541,1.305051565,-0.270555139,1.339213848,-0.267126411,1.576993108
2584,1684559674,8268800,0.265273541,1.305051565,-0.268186539,2.099036932,-0.267126411,1.576993108
